"Program","Year","Period","Geo.Level","State","State.ANSI","Ag.District","Ag.District.Code","County","County.ANSI","Measure","Bearing_type","Domain","Domain.Category","Value","CV...."
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"BLACKLANDS",40,"MCLENNAN",309,"","ACRES BEARING","TOTAL","NOT SPECIFIED",6,"53.7"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"BLACKLANDS",40,"MCLENNAN",309,"","ACRES GROWN","TOTAL","NOT SPECIFIED",6,"50.5"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"BLACKLANDS",40,"MCLENNAN",309,"OPERATIONS ","WITH AREA BEARING","TOTAL","NOT SPECIFIED",12,"37.7"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"BLACKLANDS",40,"MCLENNAN",309,"OPERATIONS ","WITH AREA GROWN","TOTAL","NOT SPECIFIED",12,"42.8"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"BLACKLANDS",40,"TARRANT",439,"","ACRES BEARING","TOTAL","NOT SPECIFIED",1,"(L)"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"BLACKLANDS",40,"TARRANT",439,"","ACRES GROWN","TOTAL","NOT SPECIFIED",1,"(L)"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"BLACKLANDS",40,"TARRANT",439,"OPERATIONS ","WITH AREA BEARING","TOTAL","NOT SPECIFIED",6,"(L)"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"BLACKLANDS",40,"TARRANT",439,"OPERATIONS ","WITH AREA GROWN","TOTAL","NOT SPECIFIED",6,"(L)"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"BLACKLANDS",40,"WILLIAMSON",491,"","ACRES BEARING","TOTAL","NOT SPECIFIED",1,"53.7"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"BLACKLANDS",40,"WILLIAMSON",491,"","ACRES GROWN","TOTAL","NOT SPECIFIED",1,"50.5"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"BLACKLANDS",40,"WILLIAMSON",491,"","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",1,"52.9"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"BLACKLANDS",40,"WILLIAMSON",491,"OPERATIONS ","WITH AREA BEARING","TOTAL","NOT SPECIFIED",6,"37.7"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"BLACKLANDS",40,"WILLIAMSON",491,"OPERATIONS ","WITH AREA GROWN","TOTAL","NOT SPECIFIED",12,"42.8"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"BLACKLANDS",40,"WILLIAMSON",491,"OPERATIONS ","WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",6,"53.9"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"CROSS TIMBERS",30,"MONTAGUE",337,"","ACRES GROWN","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"CROSS TIMBERS",30,"MONTAGUE",337,"","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"CROSS TIMBERS",30,"MONTAGUE",337,"OPERATIONS ","WITH AREA GROWN","TOTAL","NOT SPECIFIED",2,"42.8"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"CROSS TIMBERS",30,"MONTAGUE",337,"OPERATIONS ","WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",2,"53.9"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"CROSS TIMBERS",30,"PARKER",367,"","ACRES BEARING","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"CROSS TIMBERS",30,"PARKER",367,"","ACRES GROWN","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"CROSS TIMBERS",30,"PARKER",367,"OPERATIONS ","WITH AREA BEARING","TOTAL","NOT SPECIFIED",2,"(L)"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"CROSS TIMBERS",30,"PARKER",367,"OPERATIONS ","WITH AREA GROWN","TOTAL","NOT SPECIFIED",2,"(L)"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"CROSS TIMBERS",30,"SOMERVELL",425,"","ACRES BEARING","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"CROSS TIMBERS",30,"SOMERVELL",425,"","ACRES GROWN","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"CROSS TIMBERS",30,"SOMERVELL",425,"OPERATIONS ","WITH AREA BEARING","TOTAL","NOT SPECIFIED",2,"37.7"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"CROSS TIMBERS",30,"SOMERVELL",425,"OPERATIONS ","WITH AREA GROWN","TOTAL","NOT SPECIFIED",2,"42.8"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"CROSS TIMBERS",30,"WISE",497,"","ACRES GROWN","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"CROSS TIMBERS",30,"WISE",497,"","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"CROSS TIMBERS",30,"WISE",497,"OPERATIONS ","WITH AREA GROWN","TOTAL","NOT SPECIFIED",6,"42.8"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"CROSS TIMBERS",30,"WISE",497,"OPERATIONS ","WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",6,"53.9"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EAST TEXAS NORTH",51,"ANDERSON",1,"","ACRES BEARING","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EAST TEXAS NORTH",51,"ANDERSON",1,"","ACRES GROWN","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EAST TEXAS NORTH",51,"ANDERSON",1,"","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EAST TEXAS NORTH",51,"ANDERSON",1,"OPERATIONS ","WITH AREA BEARING","TOTAL","NOT SPECIFIED",1,"(L)"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EAST TEXAS NORTH",51,"ANDERSON",1,"OPERATIONS ","WITH AREA GROWN","TOTAL","NOT SPECIFIED",1,"(L)"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EAST TEXAS NORTH",51,"ANDERSON",1,"OPERATIONS ","WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",1,"(L)"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EAST TEXAS NORTH",51,"CAMP",63,"","ACRES BEARING","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EAST TEXAS NORTH",51,"CAMP",63,"","ACRES GROWN","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EAST TEXAS NORTH",51,"CAMP",63,"OPERATIONS ","WITH AREA BEARING","TOTAL","NOT SPECIFIED",2,"37.7"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EAST TEXAS NORTH",51,"CAMP",63,"OPERATIONS ","WITH AREA GROWN","TOTAL","NOT SPECIFIED",2,"42.8"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EAST TEXAS NORTH",51,"CASS",67,"","ACRES GROWN","TOTAL","NOT SPECIFIED",1,"50.5"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EAST TEXAS NORTH",51,"CASS",67,"","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",1,"52.9"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EAST TEXAS NORTH",51,"CASS",67,"OPERATIONS ","WITH AREA GROWN","TOTAL","NOT SPECIFIED",4,"42.8"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EAST TEXAS NORTH",51,"CASS",67,"OPERATIONS ","WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",4,"53.9"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EAST TEXAS NORTH",51,"PANOLA",365,"","ACRES BEARING","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EAST TEXAS NORTH",51,"PANOLA",365,"","ACRES GROWN","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EAST TEXAS NORTH",51,"PANOLA",365,"","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EAST TEXAS NORTH",51,"PANOLA",365,"OPERATIONS ","WITH AREA BEARING","TOTAL","NOT SPECIFIED",1,"(L)"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EAST TEXAS NORTH",51,"PANOLA",365,"OPERATIONS ","WITH AREA GROWN","TOTAL","NOT SPECIFIED",1,"(L)"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EAST TEXAS NORTH",51,"PANOLA",365,"OPERATIONS ","WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",1,"(L)"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EAST TEXAS NORTH",51,"RAINS",379,"","ACRES BEARING","TOTAL","NOT SPECIFIED",9,"53.7"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EAST TEXAS NORTH",51,"RAINS",379,"","ACRES GROWN","TOTAL","NOT SPECIFIED",9,"50.5"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EAST TEXAS NORTH",51,"RAINS",379,"OPERATIONS ","WITH AREA BEARING","TOTAL","NOT SPECIFIED",8,"37.7"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EAST TEXAS NORTH",51,"RAINS",379,"OPERATIONS ","WITH AREA GROWN","TOTAL","NOT SPECIFIED",8,"42.8"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EAST TEXAS NORTH",51,"SMITH",423,"","ACRES GROWN","TOTAL","NOT SPECIFIED",1,"50.5"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EAST TEXAS NORTH",51,"SMITH",423,"","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",1,"52.9"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EAST TEXAS NORTH",51,"SMITH",423,"OPERATIONS ","WITH AREA GROWN","TOTAL","NOT SPECIFIED",4,"42.8"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EAST TEXAS NORTH",51,"SMITH",423,"OPERATIONS ","WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",4,"53.9"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EAST TEXAS NORTH",51,"UPSHUR",459,"","ACRES BEARING","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EAST TEXAS NORTH",51,"UPSHUR",459,"","ACRES GROWN","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EAST TEXAS NORTH",51,"UPSHUR",459,"OPERATIONS ","WITH AREA BEARING","TOTAL","NOT SPECIFIED",1,"(L)"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EAST TEXAS NORTH",51,"UPSHUR",459,"OPERATIONS ","WITH AREA GROWN","TOTAL","NOT SPECIFIED",1,"(L)"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EAST TEXAS NORTH",51,"VAN ZANDT",467,"","ACRES BEARING","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EAST TEXAS NORTH",51,"VAN ZANDT",467,"","ACRES GROWN","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EAST TEXAS NORTH",51,"VAN ZANDT",467,"","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",NA,"52.9"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EAST TEXAS NORTH",51,"VAN ZANDT",467,"OPERATIONS ","WITH AREA BEARING","TOTAL","NOT SPECIFIED",6,"37.7"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EAST TEXAS NORTH",51,"VAN ZANDT",467,"OPERATIONS ","WITH AREA GROWN","TOTAL","NOT SPECIFIED",8,"42.8"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EAST TEXAS NORTH",51,"VAN ZANDT",467,"OPERATIONS ","WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",4,"53.9"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EAST TEXAS SOUTH",52,"BRAZOS",41,"","ACRES BEARING","TOTAL","NOT SPECIFIED",1,"53.7"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EAST TEXAS SOUTH",52,"BRAZOS",41,"","ACRES GROWN","TOTAL","NOT SPECIFIED",1,"50.5"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EAST TEXAS SOUTH",52,"BRAZOS",41,"OPERATIONS ","WITH AREA BEARING","TOTAL","NOT SPECIFIED",5,"37.7"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EAST TEXAS SOUTH",52,"BRAZOS",41,"OPERATIONS ","WITH AREA GROWN","TOTAL","NOT SPECIFIED",5,"42.8"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EAST TEXAS SOUTH",52,"HARDIN",199,"","ACRES BEARING","TOTAL","NOT SPECIFIED",NA,"(L)"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EAST TEXAS SOUTH",52,"HARDIN",199,"","ACRES GROWN","TOTAL","NOT SPECIFIED",NA,"(L)"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EAST TEXAS SOUTH",52,"HARDIN",199,"OPERATIONS ","WITH AREA BEARING","TOTAL","NOT SPECIFIED",3,"(L)"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EAST TEXAS SOUTH",52,"HARDIN",199,"OPERATIONS ","WITH AREA GROWN","TOTAL","NOT SPECIFIED",3,"(L)"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EAST TEXAS SOUTH",52,"JASPER",241,"","ACRES BEARING","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EAST TEXAS SOUTH",52,"JASPER",241,"","ACRES GROWN","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EAST TEXAS SOUTH",52,"JASPER",241,"","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",1,"52.9"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EAST TEXAS SOUTH",52,"JASPER",241,"OPERATIONS ","WITH AREA BEARING","TOTAL","NOT SPECIFIED",2,"37.7"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EAST TEXAS SOUTH",52,"JASPER",241,"OPERATIONS ","WITH AREA GROWN","TOTAL","NOT SPECIFIED",11,"42.8"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EAST TEXAS SOUTH",52,"JASPER",241,"OPERATIONS ","WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",10,"53.9"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EAST TEXAS SOUTH",52,"MONTGOMERY",339,"","ACRES BEARING","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EAST TEXAS SOUTH",52,"MONTGOMERY",339,"","ACRES GROWN","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EAST TEXAS SOUTH",52,"MONTGOMERY",339,"OPERATIONS ","WITH AREA BEARING","TOTAL","NOT SPECIFIED",1,"37.7"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EAST TEXAS SOUTH",52,"MONTGOMERY",339,"OPERATIONS ","WITH AREA GROWN","TOTAL","NOT SPECIFIED",1,"42.8"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EAST TEXAS SOUTH",52,"ROBERTSON",395,"","ACRES BEARING","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EAST TEXAS SOUTH",52,"ROBERTSON",395,"","ACRES GROWN","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EAST TEXAS SOUTH",52,"ROBERTSON",395,"","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EAST TEXAS SOUTH",52,"ROBERTSON",395,"OPERATIONS ","WITH AREA BEARING","TOTAL","NOT SPECIFIED",2,"37.7"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EAST TEXAS SOUTH",52,"ROBERTSON",395,"OPERATIONS ","WITH AREA GROWN","TOTAL","NOT SPECIFIED",2,"42.8"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EAST TEXAS SOUTH",52,"ROBERTSON",395,"OPERATIONS ","WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",2,"53.9"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EAST TEXAS SOUTH",52,"SAN AUGUSTINE",405,"","ACRES BEARING","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EAST TEXAS SOUTH",52,"SAN AUGUSTINE",405,"","ACRES GROWN","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EAST TEXAS SOUTH",52,"SAN AUGUSTINE",405,"","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EAST TEXAS SOUTH",52,"SAN AUGUSTINE",405,"OPERATIONS ","WITH AREA BEARING","TOTAL","NOT SPECIFIED",1,"(L)"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EAST TEXAS SOUTH",52,"SAN AUGUSTINE",405,"OPERATIONS ","WITH AREA GROWN","TOTAL","NOT SPECIFIED",1,"(L)"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EAST TEXAS SOUTH",52,"SAN AUGUSTINE",405,"OPERATIONS ","WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",1,"(L)"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EAST TEXAS SOUTH",52,"TYLER",457,"","ACRES BEARING","TOTAL","NOT SPECIFIED",1,"53.7"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EAST TEXAS SOUTH",52,"TYLER",457,"","ACRES GROWN","TOTAL","NOT SPECIFIED",2,"50.5"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EAST TEXAS SOUTH",52,"TYLER",457,"","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",1,"52.9"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EAST TEXAS SOUTH",52,"TYLER",457,"OPERATIONS ","WITH AREA BEARING","TOTAL","NOT SPECIFIED",3,"37.7"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EAST TEXAS SOUTH",52,"TYLER",457,"OPERATIONS ","WITH AREA GROWN","TOTAL","NOT SPECIFIED",3,"42.8"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EAST TEXAS SOUTH",52,"TYLER",457,"OPERATIONS ","WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",3,"53.9"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EDWARDS PLATEAU",70,"BANDERA",19,"","ACRES BEARING","TOTAL","NOT SPECIFIED",1,"53.7"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EDWARDS PLATEAU",70,"BANDERA",19,"","ACRES GROWN","TOTAL","NOT SPECIFIED",2,"50.5"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EDWARDS PLATEAU",70,"BANDERA",19,"","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",1,"(L)"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EDWARDS PLATEAU",70,"BANDERA",19,"OPERATIONS ","WITH AREA BEARING","TOTAL","NOT SPECIFIED",7,"37.7"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EDWARDS PLATEAU",70,"BANDERA",19,"OPERATIONS ","WITH AREA GROWN","TOTAL","NOT SPECIFIED",7,"42.8"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EDWARDS PLATEAU",70,"BANDERA",19,"OPERATIONS ","WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",6,"(L)"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EDWARDS PLATEAU",70,"GILLESPIE",171,"","ACRES BEARING","TOTAL","NOT SPECIFIED",9,"53.7"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EDWARDS PLATEAU",70,"GILLESPIE",171,"","ACRES GROWN","TOTAL","NOT SPECIFIED",9,"50.5"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EDWARDS PLATEAU",70,"GILLESPIE",171,"OPERATIONS ","WITH AREA BEARING","TOTAL","NOT SPECIFIED",8,"37.7"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EDWARDS PLATEAU",70,"GILLESPIE",171,"OPERATIONS ","WITH AREA GROWN","TOTAL","NOT SPECIFIED",8,"42.8"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EDWARDS PLATEAU",70,"MASON",319,"","ACRES BEARING","TOTAL","NOT SPECIFIED",NA,"53.7"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EDWARDS PLATEAU",70,"MASON",319,"","ACRES GROWN","TOTAL","NOT SPECIFIED",NA,"50.5"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EDWARDS PLATEAU",70,"MASON",319,"OPERATIONS ","WITH AREA BEARING","TOTAL","NOT SPECIFIED",4,"37.7"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"EDWARDS PLATEAU",70,"MASON",319,"OPERATIONS ","WITH AREA GROWN","TOTAL","NOT SPECIFIED",4,"42.8"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"SOUTH CENTRAL",81,"AUSTIN",15,"","ACRES BEARING","TOTAL","NOT SPECIFIED",NA,"53.7"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"SOUTH CENTRAL",81,"AUSTIN",15,"","ACRES GROWN","TOTAL","NOT SPECIFIED",NA,"50.5"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"SOUTH CENTRAL",81,"AUSTIN",15,"OPERATIONS ","WITH AREA BEARING","TOTAL","NOT SPECIFIED",3,"37.7"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"SOUTH CENTRAL",81,"AUSTIN",15,"OPERATIONS ","WITH AREA GROWN","TOTAL","NOT SPECIFIED",3,"42.8"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"SOUTH CENTRAL",81,"BASTROP",21,"","ACRES BEARING","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"SOUTH CENTRAL",81,"BASTROP",21,"","ACRES GROWN","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"SOUTH CENTRAL",81,"BASTROP",21,"OPERATIONS ","WITH AREA BEARING","TOTAL","NOT SPECIFIED",1,"37.7"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"SOUTH CENTRAL",81,"BASTROP",21,"OPERATIONS ","WITH AREA GROWN","TOTAL","NOT SPECIFIED",1,"42.8"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"SOUTH CENTRAL",81,"BURLESON",51,"","ACRES BEARING","TOTAL","NOT SPECIFIED",NA,"53.7"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"SOUTH CENTRAL",81,"BURLESON",51,"","ACRES GROWN","TOTAL","NOT SPECIFIED",NA,"50.5"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"SOUTH CENTRAL",81,"BURLESON",51,"OPERATIONS ","WITH AREA BEARING","TOTAL","NOT SPECIFIED",4,"37.7"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"SOUTH CENTRAL",81,"BURLESON",51,"OPERATIONS ","WITH AREA GROWN","TOTAL","NOT SPECIFIED",4,"42.8"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"SOUTH CENTRAL",81,"FAYETTE",149,"","ACRES BEARING","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"SOUTH CENTRAL",81,"FAYETTE",149,"","ACRES GROWN","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"SOUTH CENTRAL",81,"FAYETTE",149,"","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",2,"52.9"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"SOUTH CENTRAL",81,"FAYETTE",149,"OPERATIONS ","WITH AREA BEARING","TOTAL","NOT SPECIFIED",5,"37.7"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"SOUTH CENTRAL",81,"FAYETTE",149,"OPERATIONS ","WITH AREA GROWN","TOTAL","NOT SPECIFIED",5,"42.8"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"SOUTH CENTRAL",81,"FAYETTE",149,"OPERATIONS ","WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",4,"53.9"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"SOUTH CENTRAL",81,"GUADALUPE",187,"","ACRES BEARING","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"SOUTH CENTRAL",81,"GUADALUPE",187,"","ACRES GROWN","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"SOUTH CENTRAL",81,"GUADALUPE",187,"OPERATIONS ","WITH AREA BEARING","TOTAL","NOT SPECIFIED",2,"(L)"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"SOUTH CENTRAL",81,"GUADALUPE",187,"OPERATIONS ","WITH AREA GROWN","TOTAL","NOT SPECIFIED",2,"(L)"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"SOUTH TEXAS",96,"ATASCOSA",13,"","ACRES BEARING","TOTAL","NOT SPECIFIED",64,"53.7"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"SOUTH TEXAS",96,"ATASCOSA",13,"","ACRES GROWN","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","TEXAS",48,"SOUTH TEXAS",96,"ATASCOSA",13,"","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",NA,"(D)"
